,X1,X2,X3,Y1,Y2,Y3,V1,V2,V3,alpha,lon,lat,scalarproduct_XY,sun,cluster,id_int,J00,J45,J90,J135,A00,A45,A90,A135
60,-0.5780246202402313,0.5758094151951858,0.5782136765666431,-0.7133785063742335,-0.012530466085699576,-0.7006668923696503,-0.5715234444661437,-0.7914280859500765,0.2168006854116308,1.3018410251467043,2.358114352369539,0.616537558266997,0.0,-4.335159301757798,0.0,2.0,1.0,0.0,0.33,0.67,1.3018410251467043,0.5164428617492559,0.26895530164819237,1.0543534650456405
61,-0.5769603681976048,0.575130558682983,0.5799496305700039,-0.7704482604639533,-0.1474980972994357,-0.6202046349722925,-0.520623348290098,-0.8060692855259983,0.2814314057578045,1.2180653009458091,2.3577827398116598,0.61866685995443,0.0,-4.336891174316406,0.0,2.0,1.0,0.33,0.0,0.67,1.2180653009458091,0.43266713754836084,0.35273102584908744,1.1381291892465357
62,-0.5753995098670215,0.5790868971877755,0.5775584555265607,-0.791788018484261,-0.21749033247184724,-0.5707623753069688,-0.49595403315379116,-0.8085710998013386,0.31661076034232,1.1725121968161127,2.3530005376611953,0.6157347068110796,0.0,-4.192077636718764,0.0,2.0,1.0,0.67,0.33,1.0,1.1725121968161127,0.38711403341866446,0.3982841299787838,1.183682293376232
63,-0.574503422891224,0.5785686704518077,0.5789681430423396,-0.8174930621738326,-0.370480668852899,-0.4409639070309031,-0.4273665281154907,-0.8153096975095923,0.39067626981086123,1.0711085433067924,2.352668925103316,0.6174625827705539,-0.0,-4.189407348632798,0.0,2.0,1.0,0.0,0.33,0.67,1.0711085433067924,0.2857103799093441,0.49968778348810416,1.2850859468855524
64,-0.5724408141424283,0.5820118080878838,0.5775584555265607,-0.7987347032014471,-0.23663638367196277,-0.5531962543477241,-0.4903736755481611,-0.8075402399985768,0.3277383393996314,1.157676924805772,2.347904176245372,0.6157347068110796,-0.0,-4.046447753906236,0.0,2.0,1.0,0.33,0.33,1.0,1.157676924805772,0.37227876140832356,0.4131194019891247,1.198517565386573
65,-0.5634546954795108,0.5885924536989612,0.5797221141122081,0.3215886263702309,-0.49010670695729885,0.8101704581042068,0.3617528124730697,-0.45508740729385716,0.813652477652701,0.05340707411234107,2.3343778745424157,0.6183876072741109,0.0,-3.6880950927734375,0.0,2.0,0.33,0.33,1.0,0.67,0.05340707411234107,0.7319910892851073,1.5173892526825554,2.3027874160800037
66,-0.5807880708785966,0.5683526858416198,0.5828039475001308,0.7552891732485946,0.10914306809425117,0.6462399364480874,-0.6184225818183278,0.1575192355809649,-0.7698968766783915,2.815914151251785,2.36701553155471,0.6221749717509386,0.0,-4.620948791503906,0.0,2.0,0.33,1.0,1.0,0.67,2.815914151251785,2.030515987854337,1.2451178244568886,0.45971966105944023
67,-0.5790629588039291,0.569123055816678,0.583767965101825,0.7311972708965015,0.045828815147932356,0.6806249119270062,-0.5984754939862585,0.18950706766987793,-0.7784048781971168,2.8532641865918196,2.364851323282237,0.6233617956422948,0.0,-4.5672760009765625,0.0,2.0,0.0,0.67,1.0,0.33,2.8532641865918196,2.0678660231943713,1.2824678597969228,0.4970696963994745
68,-0.5777979963873596,0.5721581348400528,0.5820520115136658,0.5370361633620253,-0.27049997194628583,0.7990130940219031,-0.4773909769922249,0.34151245380127143,-0.8096092260992604,3.048217432081653,2.361098865390449,0.6212499472473816,0.0,-4.448883056640625,0.0,2.0,0.0,0.67,1.0,0.33,3.048217432081653,2.2628192686842046,1.4774211052867563,0.692022941889308
69,-0.5779005674843588,0.5704048612775183,0.5836687659385511,-0.7536434170133989,-0.09858818865278757,-0.6498476506463116,-0.5352266703379189,-0.8047996800441456,0.2565733547347142,1.2493067105354743,2.3627220215948035,0.6232396225946552,-0.0,-4.506668090820327,0.0,2.0,1.0,0.67,0.33,0.67,1.2493067105354743,0.4639085471380259,0.3214896162594224,1.1068877796568708
70,-0.5766462345437133,0.5725545205173229,0.5828039475001308,0.5816370671282911,-0.21325573419806773,0.7849970152644167,-0.5018854610994187,0.3146297732541115,-0.8056792722411881,3.010867396741619,2.3597549618664133,0.6221749717509386,0.0,-4.417541503906236,0.0,2.0,0.0,1.0,1.0,0.67,3.010867396741619,2.2254692333441706,1.440071069946722,0.6546729065492738
